TIMESTAMP,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,AIR_INTAKE_TEMP,SPEED,THROTTLE_POS
1502927192990.0,81.0,"32,20%",2058.0,30.0,36.0,31%
1502927204055.0,81.0,"24,70%",1791.0,30.0,31.0,28%
1502927212061.0,82.0,"15,70%",1494.0,31.0,22.0,22%
1502927220093.0,82.0,"34,90%",1531.0,30.0,37.0,29%
1502927228129.0,81.0,"29,40%",1941.0,30.0,39.0,30%
1502927238732.0,81.0,"31,80%",2048.0,30.0,39.0,29%
1502927246817.0,82.0,"31,00%",1362.0,31.0,44.0,27%
1502927254846.0,82.0,"16,10%",1374.0,31.0,41.0,22%
1502927262883.0,82.0,"17,30%",1313.0,31.0,41.0,22%
1502927270890.0,82.0,"17,30%",1313.0,30.0,44.0,22%
1502927278899.0,81.0,"48,20%",1480.0,30.0,46.0,32%
1502927286930.0,81.0,"47,50%",1463.0,30.0,44.0,31%
1502927294945.0,81.0,"37,30%",1414.0,30.0,43.0,29%
1502927302993.0,81.0,"19,60%",1299.0,31.0,37.0,22%
1502927311008.0,81.0,"25,50%",1100.0,31.0,33.0,24%
1502927319013.0,82.0,"19,60%",1242.0,31.0,12.0,23%
1502927327018.0,82.0,"25,10%",1094.0,31.0,0.0,24%
1502927335021.0,82.0,"28,60%",1021.0,31.0,12.0,24%
1502927343027.0,82.0,"49,00%",1541.0,32.0,29.0,33%
1502927351049.0,81.0,"42,40%",2546.0,31.0,37.0,33%
1502927359060.0,81.0,"23,90%",2128.0,31.0,35.0,35%
1502927367085.0,82.0,"67,80%",1490.0,31.0,37.0,53%
1502927375105.0,83.0,"68,20%",1621.0,31.0,43.0,55%
1502927383109.0,82.0,"17,30%",2056.0,31.0,46.0,24%
1502927391118.0,83.0,"34,90%",2357.0,31.0,41.0,31%
1502927399131.0,84.0,"43,50%",1283.0,31.0,41.0,30%
1502927407150.0,84.0,"45,50%",1390.0,31.0,43.0,31%
1502927415160.0,83.0,"23,90%",1392.0,31.0,42.0,26%
1502927423202.0,83.0,"27,10%",1346.0,31.0,41.0,26%
1502927431218.0,83.0,"36,50%",1341.0,30.0,48.0,35%
1502927442829.0,83.0,"49,80%",1730.0,30.0,57.0,33%
1502927450857.0,83.0,"16,10%",1799.0,31.0,50.0,24%
1502927458864.0,83.0,"16,10%",1499.0,31.0,45.0,23%
1502927470305.0,83.0,"20,00%",1400.0,31.0,43.0,24%
1502927482081.0,82.0,"23,10%",1383.0,31.0,42.0,25%
1502927491727.0,82.0,"23,90%",1391.0,30.0,43.0,25%
1502927499746.0,81.0,"25,50%",1374.0,30.0,42.0,26%
1502927511037.0,81.0,"40,00%",1338.0,30.0,42.0,30%
1502927519221.0,81.0,"37,60%",1360.0,30.0,42.0,29%
1502927530246.0,81.0,"16,10%",1477.0,30.0,46.0,23%
1502927540565.0,81.0,"16,50%",1374.0,30.0,41.0,22%
1502927548681.0,81.0,"55,30%",1286.0,30.0,34.0,33%
1502927557814.0,81.0,"17,60%",1290.0,30.0,19.0,22%
1502927566072.0,81.0,"20,40%",1063.0,30.0,0.0,22%
1502927574082.0,81.0,"30,60%",1429.0,30.0,11.0,28%
1502927584971.0,81.0,"20,80%",1047.0,31.0,12.0,22%
1502927595613.0,81.0,"20,40%",1037.0,30.0,3.0,22%
1502927603625.0,82.0,"21,20%",1007.0,31.0,0.0,22%
1502927614921.0,83.0,"21,20%",1005.0,31.0,0.0,22%
1502927626130.0,84.0,"21,20%",1003.0,32.0,0.0,22%
1502927634165.0,85.0,"21,20%",1004.0,32.0,0.0,22%
1502927642189.0,86.0,"34,90%",1057.0,32.0,3.0,26%
1502927652828.0,87.0,"21,20%",1017.0,33.0,0.0,22%
1502927663103.0,88.0,"18,00%",1259.0,33.0,11.0,22%
1502927674956.0,89.0,"20,80%",1057.0,33.0,13.0,22%
1502927683146.0,90.0,"18,40%",1250.0,34.0,16.0,23%
1502927691195.0,91.0,"18,00%",1201.0,34.0,15.0,22%
1502927703020.0,92.0,"18,40%",1190.0,34.0,10.0,22%
1502927714999.0,93.0,"38,40%",935.0,34.0,13.0,25%
1502927726148.0,93.0,"19,60%",1062.0,34.0,6.0,22%
1502927734184.0,94.0,"21,20%",975.0,35.0,0.0,22%
1502927742187.0,95.0,,726.0,36.0,0.0,15%
1503190981640.0,58.0,"20,80%",1232.0,37.0,9.0,24%
1503190989660.0,59.0,"26,30%",1718.0,37.0,11.0,28%
1503190997693.0,60.0,"22,70%",1032.0,37.0,0.0,25%
1503191005708.0,62.0,"34,50%",1571.0,37.0,19.0,30%
1503191013719.0,63.0,"16,50%",1945.0,37.0,14.0,25%
1503191021728.0,64.0,"25,10%",1037.0,37.0,0.0,23%
1503191029733.0,65.0,"47,50%",1808.0,36.0,22.0,33%
1503191037746.0,67.0,"22,70%",2359.0,36.0,18.0,25%
1503191045760.0,68.0,"46,70%",2020.0,35.0,29.0,33%
1503191053786.0,69.0,"26,30%",1670.0,35.0,27.0,26%
1503191061799.0,70.0,"67,10%",1263.0,35.0,27.0,36%
1503191069810.0,71.0,"43,10%",1735.0,34.0,37.0,32%
1503191077825.0,72.0,"23,90%",1332.0,35.0,40.0,23%
1503191085839.0,73.0,"38,40%",1298.0,34.0,39.0,29%
1503191093853.0,74.0,"35,70%",1243.0,34.0,38.0,28%
1503191101869.0,75.0,"49,00%",1293.0,33.0,42.0,32%
1503191109886.0,76.0,"44,70%",1422.0,33.0,43.0,30%
1503191117914.0,77.0,"20,00%",1251.0,33.0,39.0,23%
1503191125930.0,78.0,"33,30%",1602.0,33.0,41.0,29%
1503191133952.0,79.0,"48,20%",1927.0,33.0,48.0,33%
1503191141968.0,81.0,"16,10%",1490.0,33.0,37.0,23%
1503191149981.0,82.0,"21,60%",1207.0,33.0,35.0,24%
1503191157986.0,82.0,"18,00%",1117.0,33.0,3.0,22%
1503191165999.0,83.0,"20,80%",1013.0,33.0,0.0,22%
1503191174034.0,84.0,"20,00%",1012.0,33.0,0.0,22%
1503191182047.0,84.0,"20,00%",1004.0,33.0,1.0,21%
1503191190062.0,85.0,"33,70%",1416.0,33.0,18.0,30%
1503191198098.0,81.0,"18,80%",1097.0,33.0,14.0,22%
1503191206111.0,76.0,"32,20%",1970.0,33.0,35.0,31%
1503191214125.0,78.0,"24,30%",1608.0,33.0,48.0,26%
1503191222143.0,79.0,"15,70%",1617.0,33.0,51.0,23%
1503191230166.0,81.0,"16,10%",1639.0,33.0,51.0,23%
1503191238172.0,82.0,"35,70%",1736.0,32.0,57.0,30%
1503191246188.0,82.0,"28,20%",1880.0,32.0,54.0,29%
1503191254196.0,81.0,"36,10%",1603.0,32.0,48.0,30%
1503191262226.0,79.0,"17,30%",1371.0,32.0,36.0,22%
1503191270247.0,79.0,"21,20%",1057.0,32.0,34.0,22%
1503191278263.0,79.0,"17,30%",1515.0,32.0,48.0,23%
1503191286290.0,78.0,"17,30%",1648.0,32.0,54.0,24%
1503191294302.0,78.0,"16,50%",1842.0,32.0,54.0,24%
1503191302314.0,78.0,"36,10%",1699.0,31.0,55.0,30%
1503191310326.0,78.0,"49,40%",1947.0,31.0,65.0,33%
1503191318340.0,79.0,"36,10%",2197.0,31.0,63.0,31%
1503191326352.0,80.0,"15,70%",1844.0,31.0,54.0,24%
1503191334360.0,80.0,"24,30%",1700.0,31.0,49.0,27%
1503191342374.0,80.0,"16,10%",1440.0,31.0,42.0,22%
1503191350394.0,80.0,"28,20%",1064.0,31.0,24.0,22%
1503191358423.0,80.0,"50,60%",1521.0,31.0,39.0,31%
1503191366438.0,79.0,"34,90%",2258.0,31.0,44.0,32%
1503191374443.0,79.0,"28,60%",1807.0,31.0,46.0,29%
1503191382491.0,79.0,"16,10%",1823.0,31.0,43.0,24%
1503191390510.0,80.0,"16,50%",1744.0,31.0,40.0,24%
1503191398521.0,80.0,"41,20%",1786.0,30.0,45.0,31%
1503191406536.0,80.0,"16,50%",1735.0,31.0,38.0,24%
1503191414544.0,80.0,"29,80%",1553.0,30.0,40.0,28%
1503191422554.0,80.0,"52,50%",1748.0,30.0,47.0,34%
1503191430570.0,80.0,"52,20%",2039.0,30.0,52.0,34%
1503191438574.0,80.0,"31,00%",1962.0,30.0,47.0,31%
1503191446607.0,80.0,"39,60%",1932.0,30.0,45.0,31%
1503191454649.0,80.0,"39,60%",1826.0,30.0,45.0,31%
1503191462671.0,80.0,"30,60%",1895.0,30.0,47.0,30%
1503191470690.0,80.0,"37,60%",1822.0,30.0,39.0,31%
1503191478709.0,80.0,"17,30%",1312.0,30.0,31.0,22%
1503191486731.0,81.0,"40,40%",1531.0,30.0,37.0,31%
1503191494743.0,81.0,"17,30%",1236.0,30.0,22.0,22%
1503191502751.0,81.0,"58,40%",1538.0,30.0,27.0,33%
1503191510763.0,81.0,"18,40%",1091.0,30.0,25.0,21%
1503191518767.0,81.0,"17,60%",1094.0,30.0,27.0,22%
1503191526770.0,81.0,"15,70%",1689.0,30.0,35.0,24%
1503191534793.0,81.0,"18,00%",1228.0,30.0,20.0,22%
1503191542807.0,82.0,"32,20%",1666.0,30.0,43.0,30%
1503191550821.0,81.0,"15,70%",2313.0,30.0,47.0,26%
1503191558828.0,81.0,"15,70%",2406.0,30.0,35.0,26%
1503191566838.0,81.0,"19,20%",1061.0,30.0,28.0,27%
1503191574852.0,81.0,"30,20%",1521.0,30.0,23.0,28%
1503191582875.0,81.0,"54,90%",996.0,30.0,24.0,31%
1503191590914.0,81.0,"43,10%",1539.0,29.0,38.0,31%
1503191598952.0,81.0,"26,30%",2159.0,29.0,43.0,30%
1503191606977.0,81.0,"36,10%",2215.0,29.0,42.0,32%
1503191614996.0,82.0,"22,40%",2080.0,30.0,37.0,28%
1503191623015.0,82.0,"16,10%",1732.0,30.0,29.0,24%
1503191631027.0,82.0,"34,50%",1829.0,29.0,43.0,31%
1503191639043.0,82.0,"26,70%",2215.0,29.0,43.0,30%
1503191647056.0,82.0,"19,20%",1339.0,30.0,41.0,23%
1503191655068.0,82.0,"16,50%",1356.0,30.0,42.0,22%
1503191663085.0,82.0,"21,20%",1308.0,30.0,42.0,24%
1503191671100.0,82.0,"20,40%",1334.0,30.0,43.0,23%
1503191679115.0,81.0,"20,00%",1440.0,30.0,46.0,25%
1503191687134.0,81.0,"40,40%",1441.0,29.0,44.0,30%
1503191695153.0,81.0,"42,70%",1406.0,29.0,43.0,30%
1503191703163.0,80.0,"35,30%",1444.0,30.0,45.0,29%
1503191711172.0,80.0,"17,30%",1324.0,30.0,36.0,22%
1503191719207.0,80.0,"21,20%",1029.0,30.0,26.0,22%
1503191727213.0,80.0,"17,60%",1097.0,30.0,15.0,21%
1503191735219.0,80.0,"29,00%",1261.0,30.0,22.0,26%
1503191743235.0,80.0,"34,90%",1817.0,29.0,29.0,31%
1503191751244.0,81.0,"36,90%",2635.0,29.0,36.0,33%
1503191759276.0,82.0,"33,30%",2737.0,29.0,34.0,33%
1503191767300.0,83.0,"33,70%",2616.0,29.0,33.0,33%
1503191775311.0,83.0,"29,00%",2489.0,29.0,21.0,31%
1503191783319.0,84.0,"23,90%",949.0,30.0,9.0,23%
1503191791330.0,84.0,"20,00%",1071.0,30.0,0.0,22%
1503191799341.0,84.0,"35,30%",1367.0,30.0,18.0,29%
1503191807352.0,84.0,"45,50%",2064.0,29.0,36.0,33%
1503191815363.0,86.0,"44,30%",1811.0,29.0,39.0,32%
1503191823371.0,86.0,"41,20%",2205.0,29.0,45.0,32%
1503191831382.0,86.0,"25,50%",2321.0,29.0,46.0,30%
1503191839388.0,86.0,"16,10%",2384.0,30.0,44.0,26%
1503191847413.0,86.0,"18,00%",2106.0,30.0,42.0,27%
1503191855419.0,86.0,"19,60%",2124.0,29.0,42.0,27%
1503191863424.0,86.0,"14,90%",2140.0,30.0,38.0,25%
1503191871433.0,86.0,"18,40%",1243.0,30.0,19.0,22%
1503191879455.0,86.0,"17,60%",1058.0,30.0,1.0,22%
1503191887466.0,85.0,"21,60%",1004.0,30.0,0.0,22%
1503191895470.0,85.0,"22,40%",1029.0,30.0,1.0,22%
1503191903477.0,86.0,"20,40%",2548.0,30.0,26.0,28%
1503191911500.0,87.0,"16,10%",2338.0,30.0,28.0,26%
1503191919513.0,88.0,"15,70%",2002.0,30.0,29.0,25%
1503191927519.0,88.0,"31,40%",1677.0,30.0,39.0,30%
1503191935541.0,88.0,"23,50%",2282.0,30.0,46.0,30%
1503191943553.0,88.0,"15,70%",2211.0,30.0,39.0,26%
1503191951561.0,88.0,"16,10%",1969.0,30.0,39.0,25%
1503191959571.0,88.0,"30,60%",2289.0,30.0,47.0,30%
1503191967591.0,87.0,"23,90%",2480.0,30.0,49.0,31%
1503191975596.0,87.0,"38,40%",1995.0,29.0,50.0,32%
1503191983604.0,86.0,"28,20%",1954.0,30.0,45.0,30%
1503191991614.0,86.0,"31,80%",1950.0,30.0,51.0,30%
1503191999624.0,85.0,"15,70%",2008.0,30.0,46.0,25%
1503192007632.0,85.0,"16,10%",1693.0,30.0,35.0,23%
1503192015639.0,84.0,"27,10%",1293.0,30.0,26.0,26%
1503192023648.0,84.0,"31,00%",1017.0,30.0,19.0,25%
1503192031660.0,83.0,"27,80%",1059.0,30.0,14.0,24%
1503192039664.0,83.0,"28,60%",1088.0,31.0,14.0,24%
1503192047693.0,82.0,"23,90%",994.0,32.0,6.0,23%
1503192055708.0,81.0,"20,40%",1032.0,32.0,6.0,22%
1503192063715.0,81.0,"20,00%",1011.0,32.0,0.0,22%
1503192071722.0,81.0,"39,20%",1004.0,33.0,8.0,26%
1503192079733.0,82.0,"20,80%",1044.0,33.0,14.0,22%
1503192087743.0,84.0,"28,20%",1295.0,33.0,12.0,27%
1503192095746.0,85.0,"22,00%",1468.0,33.0,17.0,29%
1503192103754.0,86.0,"23,10%",1682.0,34.0,22.0,26%
1503192111765.0,87.0,"23,10%",1076.0,34.0,13.0,22%
1503192119783.0,88.0,"27,80%",1464.0,34.0,21.0,27%
1503192127793.0,88.0,"29,80%",1087.0,34.0,22.0,25%
1503192135801.0,89.0,"18,80%",1054.0,34.0,16.0,21%
1503192143822.0,89.0,"20,00%",1050.0,34.0,11.0,22%
1503192151834.0,89.0,"20,80%",1016.0,35.0,0.0,22%
1503192159851.0,89.0,"21,60%",1097.0,35.0,3.0,22%
1503192167860.0,90.0,"22,00%",997.0,36.0,0.0,22%
1503192175863.0,91.0,"21,60%",985.0,36.0,0.0,22%
1503192183873.0,92.0,,,37.0,0.0,21%
1503192191892.0,92.0,,,38.0,0.0,28%
1503192199907.0,,,,,,28%
1503261059850.0,68.0,"44,70%",1475.0,38.0,23.0,31%
1503261067885.0,69.0,"24,70%",1222.0,38.0,27.0,24%
1503261075903.0,70.0,"16,90%",1507.0,38.0,33.0,23%
1503261083921.0,71.0,"16,90%",1679.0,38.0,30.0,24%
1503261091939.0,72.0,"19,20%",1112.0,38.0,15.0,22%
1503261099943.0,73.0,"33,70%",1955.0,37.0,29.0,31%
1503261107947.0,74.0,"31,00%",1600.0,37.0,34.0,29%
1503261115953.0,76.0,"32,90%",1907.0,36.0,40.0,30%
1503261123978.0,77.0,"31,80%",2265.0,36.0,46.0,31%
1503261131983.0,79.0,"33,30%",1550.0,35.0,50.0,29%
1503261140007.0,80.0,"33,70%",1681.0,35.0,56.0,30%
1503261148031.0,81.0,"22,70%",1866.0,35.0,59.0,28%
1503261156068.0,82.0,"28,20%",1912.0,35.0,59.0,29%
1503261164228.0,83.0,"47,10%",1929.0,34.0,60.0,33%
1503261175916.0,84.0,"64,30%",1938.0,33.0,62.0,37%
1503261187523.0,87.0,"16,50%",2079.0,34.0,63.0,25%
1503261198935.0,77.0,"18,00%",2030.0,34.0,62.0,26%
1503261206976.0,79.0,"25,90%",1976.0,33.0,61.0,29%
1503261214983.0,80.0,"23,90%",2021.0,33.0,63.0,28%
1503261222986.0,82.0,"31,00%",2027.0,33.0,65.0,30%
1503261231000.0,83.0,"18,80%",2126.0,33.0,65.0,27%
1503261241215.0,81.0,"28,60%",2067.0,33.0,59.0,30%
1503261251503.0,79.0,"32,50%",1837.0,33.0,59.0,30%
1503261259590.0,80.0,"26,30%",1942.0,33.0,59.0,29%
1503261267601.0,80.0,"50,60%",1991.0,32.0,66.0,34%
1503261278564.0,80.0,"34,10%",2255.0,32.0,68.0,31%
1503261290462.0,80.0,"32,50%",1959.0,32.0,61.0,30%
1503261301573.0,80.0,"31,40%",1903.0,32.0,58.0,30%
1503261313080.0,80.0,"16,10%",1521.0,32.0,29.0,23%
1503261324787.0,80.0,"27,50%",993.0,32.0,19.0,29%
1503261336568.0,80.0,"37,30%",2770.0,33.0,40.0,33%
1503261344577.0,81.0,"15,70%",2239.0,33.0,19.0,26%
1503261352614.0,81.0,"56,50%",1143.0,33.0,27.0,31%
1503261360656.0,81.0,"18,40%",1364.0,33.0,22.0,24%
1503261368659.0,81.0,"68,20%",1159.0,33.0,23.0,33%
1503261376683.0,80.0,"24,70%",1192.0,34.0,15.0,24%
1503261384733.0,80.0,"71,40%",3155.0,34.0,41.0,84%
1503261394913.0,79.0,"41,60%",1197.0,34.0,42.0,31%
1503261402925.0,81.0,"15,70%",2021.0,34.0,42.0,25%
1503261413050.0,81.0,"18,80%",1617.0,33.0,43.0,27%
1503261421061.0,80.0,"35,30%",1998.0,33.0,49.0,31%
1503261432429.0,80.0,"16,50%",1396.0,33.0,13.0,22%
1503261442813.0,81.0,"30,60%",1065.0,34.0,0.0,25%
1503261454621.0,81.0,"29,40%",1009.0,35.0,0.0,24%
1503261462640.0,81.0,"29,00%",984.0,35.0,0.0,24%
1503261470645.0,81.0,"29,40%",1011.0,36.0,0.0,24%
1503261478649.0,80.0,"28,20%",1011.0,37.0,0.0,24%
1503261486651.0,80.0,"28,60%",1005.0,37.0,0.0,24%
1503261494652.0,80.0,"28,60%",1015.0,38.0,0.0,24%
1503261502654.0,80.0,"29,00%",1008.0,39.0,0.0,24%
1503261510659.0,80.0,"29,40%",1006.0,40.0,0.0,24%
1503261518662.0,80.0,"29,00%",1006.0,40.0,0.0,24%
1503261526678.0,80.0,"28,60%",1014.0,41.0,0.0,24%
1503261534694.0,80.0,"29,00%",1003.0,42.0,4.0,24%
1503261542712.0,80.0,,,42.0,0.0,21%
1503261550725.0,80.0,,,42.0,0.0,28%
1503261558731.0,81.0,,,42.0,0.0,28%
1503261566734.0,83.0,,,43.0,0.0,28%
1503261574745.0,84.0,,,43.0,0.0,28%
1503261582749.0,84.0,,,43.0,0.0,28%
1503261590751.0,85.0,,,43.0,0.0,28%
1503261598758.0,85.0,,,43.0,0.0,28%
1503261606768.0,86.0,,,43.0,0.0,28%
1503261614786.0,86.0,,,44.0,0.0,28%
1503261622799.0,86.0,,,44.0,0.0,28%
1503261630813.0,86.0,,,44.0,0.0,28%
1503261638820.0,86.0,,,44.0,0.0,28%
1503261646833.0,86.0,,,44.0,0.0,28%
1503261654841.0,86.0,,,44.0,0.0,28%
1503261662847.0,86.0,,,45.0,0.0,28%
1503261670853.0,86.0,,,45.0,0.0,28%
1503261678869.0,86.0,,,45.0,0.0,28%
1503261686878.0,86.0,,,45.0,0.0,28%
1503261694891.0,86.0,,,45.0,0.0,28%
1503261702901.0,86.0,,,45.0,0.0,28%
1503261710918.0,86.0,,,45.0,0.0,28%
1503261718939.0,86.0,,,46.0,0.0,28%
1503261726946.0,86.0,,,46.0,0.0,28%
1503261734962.0,86.0,,,46.0,0.0,28%
1503261742997.0,86.0,,,46.0,0.0,28%
1503261751008.0,86.0,,,46.0,0.0,28%
1503261759026.0,86.0,,,46.0,0.0,28%
1503261767036.0,86.0,,,47.0,0.0,28%
1503261775042.0,86.0,,,47.0,0.0,28%
1503261783051.0,86.0,,,47.0,0.0,28%
1503261791066.0,86.0,,,47.0,0.0,28%
1503261799081.0,86.0,,,47.0,0.0,28%
1503261807095.0,85.0,,,47.0,0.0,28%
1503261815116.0,85.0,,,48.0,0.0,28%
1503261823145.0,85.0,,,48.0,0.0,28%
1503261831148.0,85.0,,,48.0,0.0,28%
1503261839164.0,85.0,,,48.0,0.0,28%
1503261847178.0,85.0,,,48.0,0.0,28%
1503261855195.0,85.0,,,48.0,0.0,28%
1503261863217.0,85.0,,,48.0,0.0,28%
1503261871221.0,85.0,,,48.0,0.0,28%
1503261879239.0,85.0,,,49.0,0.0,28%
1503261887247.0,85.0,,,49.0,0.0,28%
1503261895271.0,85.0,,,49.0,0.0,28%
1503261903282.0,85.0,,,49.0,0.0,28%
1503261911299.0,85.0,,,49.0,0.0,28%
1503261919313.0,84.0,,,49.0,0.0,28%
1503261927323.0,84.0,,,49.0,0.0,28%
1503261935331.0,84.0,,,50.0,0.0,28%
1503261943339.0,84.0,,,50.0,0.0,28%
1503261951360.0,84.0,,,50.0,0.0,28%
1503261959365.0,82.0,"27,10%",1135.0,45.0,2.0,23%
1503261967373.0,78.0,"36,50%",1005.0,45.0,0.0,26%
1503261975381.0,76.0,"34,50%",1003.0,46.0,0.0,26%
1503261983392.0,76.0,"34,90%",1004.0,47.0,0.0,26%
1503261991403.0,77.0,"33,30%",1008.0,47.0,0.0,26%
1503261999410.0,78.0,"33,70%",1009.0,48.0,0.0,26%
1503262007422.0,79.0,"34,10%",996.0,48.0,0.0,25%
1503262015434.0,79.0,"32,50%",1005.0,49.0,0.0,25%
1503262023441.0,80.0,"32,50%",1015.0,49.0,0.0,25%
1503262031447.0,81.0,"32,20%",1008.0,50.0,0.0,25%
1503262039460.0,81.0,"32,20%",1009.0,50.0,0.0,25%
1503262047474.0,79.0,"31,80%",1011.0,51.0,0.0,25%
1503262055478.0,79.0,"31,80%",1006.0,51.0,0.0,25%
1503262063487.0,79.0,"31,40%",1013.0,52.0,0.0,25%
1503262071495.0,80.0,"31,80%",996.0,52.0,0.0,25%
1503262079506.0,80.0,"31,80%",1011.0,52.0,0.0,25%
1503262087515.0,80.0,"32,20%",994.0,53.0,0.0,25%
1503262095537.0,80.0,"31,80%",1004.0,53.0,0.0,25%
1503262103559.0,80.0,"31,40%",999.0,54.0,0.0,25%
1503262111565.0,80.0,,,54.0,0.0,26%
1503262119573.0,81.0,,,54.0,0.0,28%
1503262127611.0,82.0,,,54.0,0.0,28%
1503262135619.0,82.0,"19,60%",1098.0,54.0,0.0,22%
1503262143625.0,81.0,,,54.0,0.0,22%
1503262151629.0,81.0,,,54.0,0.0,26%
1503262159634.0,82.0,,,54.0,0.0,28%
1503262167641.0,84.0,,,55.0,0.0,28%
1503262175652.0,85.0,,,55.0,0.0,28%
1503262183663.0,85.0,,,55.0,0.0,28%
1503262191681.0,86.0,,,55.0,0.0,28%
1503262199690.0,86.0,,,55.0,0.0,28%
1503262207697.0,86.0,,,55.0,0.0,28%
1503262215732.0,86.0,,,55.0,0.0,28%
1503262223738.0,86.0,,,55.0,5.0,28%
1503262231794.0,85.0,"25,50%",1286.0,53.0,14.0,25%
1503262239801.0,82.0,"32,90%",1036.0,52.0,11.0,26%
1503262247851.0,80.0,"29,40%",1808.0,52.0,30.0,35%
1503262255856.0,81.0,"39,20%",1733.0,50.0,38.0,31%
1503262263869.0,81.0,"34,10%",2015.0,49.0,39.0,31%
1503262271874.0,81.0,"33,70%",2126.0,48.0,41.0,31%
1503262279909.0,81.0,"24,30%",1902.0,47.0,37.0,29%
1503262287940.0,80.0,"28,20%",2069.0,48.0,31.0,30%
1503262295970.0,80.0,"18,80%",1303.0,47.0,26.0,25%
1503262303988.0,80.0,"49,00%",1746.0,47.0,43.0,33%
1503262315854.0,80.0,"16,10%",2196.0,47.0,42.0,26%
1503262327901.0,80.0,"16,90%",1925.0,46.0,32.0,25%
1503262338889.0,80.0,"22,00%",1715.0,46.0,42.0,27%
1503262346905.0,80.0,"16,50%",1522.0,45.0,36.0,23%
1503262354920.0,80.0,"57,30%",1440.0,44.0,29.0,33%
1503262362951.0,79.0,"23,50%",1181.0,44.0,14.0,24%
1503262371008.0,79.0,"50,60%",1473.0,45.0,30.0,32%
1503262381351.0,79.0,"36,50%",1762.0,45.0,39.0,31%
1503262391064.0,79.0,"28,60%",2107.0,44.0,38.0,29%
1503262402310.0,80.0,"16,90%",1646.0,44.0,19.0,24%
1503262413984.0,80.0,"31,40%",1029.0,44.0,0.0,25%
1503262425044.0,80.0,"29,40%",1004.0,45.0,0.0,24%
1503262433327.0,80.0,"29,80%",1003.0,46.0,0.0,24%
1503262443505.0,80.0,"29,80%",1014.0,46.0,0.0,24%
1503262451859.0,79.0,"30,60%",1002.0,47.0,0.0,24%
1503262455860.0,80.0,"62,40%",1058.0,49.0,,35%
1503262466043.0,80.0,"34,10%",1509.0,49.0,30.0,32%
1503262477616.0,80.0,"41,20%",2088.0,48.0,42.0,31%
1503262481619.0,81.0,"22,00%",1735.0,47.0,,26%
1503262493362.0,81.0,"22,00%",1599.0,47.0,36.0,26%
1503262501373.0,81.0,"67,10%",1396.0,45.0,41.0,41%
1503262509383.0,80.0,"48,20%",1912.0,44.0,51.0,33%
1503262521114.0,80.0,"38,40%",2130.0,43.0,46.0,32%
1503262525117.0,80.0,"23,10%",1181.0,44.0,,24%
1503262529119.0,80.0,"30,60%",1007.0,44.0,0.0,24%
1503262533121.0,81.0,"29,80%",1010.0,44.0,0.0,24%
1503262541131.0,81.0,"29,80%",1001.0,45.0,0.0,24%
1503262552349.0,81.0,"48,60%",1430.0,46.0,14.0,32%
1503262563070.0,80.0,"18,40%",1332.0,47.0,25.0,23%
1503262572546.0,81.0,"19,60%",1282.0,47.0,22.0,23%
1503262581154.0,81.0,"23,90%",1179.0,46.0,7.0,24%
1503262591907.0,80.0,"33,30%",997.0,46.0,0.0,25%
1503262599957.0,80.0,"66,70%",1093.0,48.0,24.0,35%
1503262607966.0,79.0,"38,80%",1703.0,46.0,20.0,29%
1503262615976.0,79.0,"17,30%",1477.0,46.0,15.0,23%
1503262626552.0,80.0,"23,90%",1156.0,46.0,17.0,24%
1503262637719.0,81.0,"29,00%",1073.0,46.0,5.0,25%
1503262649485.0,80.0,"29,00%",1007.0,47.0,4.0,24%
1503262660343.0,80.0,"31,00%",1005.0,48.0,1.0,25%
1503262668394.0,80.0,"31,00%",1086.0,49.0,14.0,25%
1503262676417.0,80.0,"34,10%",1333.0,50.0,12.0,27%
1503262684435.0,80.0,"27,80%",1116.0,51.0,20.0,27%
1503262692483.0,80.0,"24,70%",1871.0,52.0,22.0,28%
1503262700509.0,80.0,"29,80%",1187.0,52.0,19.0,31%
1503262708560.0,80.0,"29,00%",1536.0,52.0,20.0,28%
1503262716608.0,80.0,"18,00%",1568.0,52.0,18.0,24%
1503262724659.0,80.0,"25,90%",1127.0,52.0,15.0,24%
1503262732677.0,80.0,"25,50%",1162.0,51.0,13.0,24%
1503262740718.0,80.0,"36,90%",1081.0,51.0,9.0,25%
1503262748836.0,80.0,"29,80%",1061.0,52.0,0.0,25%
1503262756887.0,80.0,"32,90%",971.0,52.0,0.0,26%
1503262764912.0,80.0,,,53.0,0.0,21%
1503262772939.0,80.0,,,54.0,0.0,28%
1503333827523.0,,,,,0.0,
1503333828189.0,,,,,0.0,
1503333831534.0,,,,,0.0,
1503333832196.0,,,,,0.0,
1503333835551.0,,,,,0.0,
1503333836206.0,,,,,0.0,
1503333839561.0,,,,,0.0,
1503333840210.0,,,,,0.0,
1503333843566.0,,,,,0.0,
1503333844213.0,,,,,0.0,
1503333847595.0,,,,,0.0,
1503333848217.0,,,,,0.0,
1503333851599.0,,,,,0.0,
1503333852220.0,,,,,0.0,
1503333860065.0,,,,,0.0,
1503333860529.0,,,,,0.0,
1503333877307.0,,,,,0.0,
1503333877767.0,,,,,0.0,
1503333881311.0,,,,,0.0,
1503333900163.0,,,,,,
1503333911551.0,,,,,0.0,
1503333912011.0,,,,,0.0,
1503333923213.0,,,,,0.0,
